10537;39.03474571013738;139.95244551084727;0.8;5;44;白井新田 東部 305～308-(09);0;1;9
10538;39.034837381609094;139.95257815446496;0.8;5;44;白井新田 東部 305～308-(10);0;1;10
10539;39.03493738671534;139.95269470482856;0.8;5;44;白井新田 東部 305～308-(11);0;1;11
10540;39.03503322480936;139.95281393740117;0.8;5;44;白井新田 東部 305～308-(12);0;1;12
10541;39.0351186456097;139.95294658101886;0.8;5;44;白井新田 東部 305～308-(13);0;1;13
10542;39.03519781601538;139.95306581359148;0.8;5;44;白井新田 東部 305～308-(14);0;1;14
10543;39.035297820611575;139.95319041058212;0.8;5;44;白井新田 東部 305～308-(15);0;1;15
10544;39.03540824218879;139.95328818548262;0.8;5;44;白井新田 東部 305～308-(16);0;1;16
10545;39.03530823774889;139.95365003224254;0.8;1.8;44;白井新田 東部 305～308-(17);0;1;17
10546;39.035570749101794;139.95331890515774;0.8;3.2;44;白井新田字東部　309-1;0;0;1
10547;39.03557905511709;139.95358533682372;0.8;5;44;白井新田字東部　309-2;0;0;2
10548;39.03568739283874;139.95369384056028;0.8;5;44;白井新田字東部　309-3;0;0;309-3
10549;39.03578739674206;139.95380234429683;0.8;5;44;白井新田字東部　309-4;0;0;4
10550;39.03588948391406;139.95392694128748;0.8;5;44;白井新田字東部　310-1;0;0;1
10551;39.036045739503976;139.95398716526176;0.8;4;44;白井新田字東部　310-2;0;0;310-2
10552;39.036156159912466;139.95408883774724;0.8;3;44;白井新田字東部　310-3;0;0;3
10600;39.02929474832665;139.94452977006767;1.6;5.5;27;吉出 袋地 67.68-(3);0;0;3
10601;39.029419764491486;139.94483407506232;1.6;5.5;27;吉出 袋地 67.68-(2);0;0;68-2
10602;39.02961978989529;139.9450901002947;1.6;4.7;27;吉出 袋地 67.68-(1);0;0;1,67
10603;39.029659378189365;139.94545073167865;1.6;5.5;27;吉出字袋地　66-（1）;0;0;66-1
10604;39.029865653678634;139.94570675691102;1.6;4.7;27;吉出 袋地 65;0;1;65
10605;39.0299156597672;139.946070070504;1.6;5.5;27;;0;0;
10606;39.03005734349264;139.94636096445356;1.6;5.5;27;;0;0;
10607;39.03015527178393;139.9466840449113;1.6;5.5;27;吉出 袋地 63-(2);0;0;2
10608;39.03043030370614;139.94689179038141;1.6;3.3;27;吉出 袋地 63-(1);0;0;63-1
10609;39.03006776140243;139.9471478156138;1.6;2.2;27;吉出 袋地 60～62-(2);0;1;2
10610;39.03042196942121;139.9472831414405;1.6;5.5;27;吉出 袋地 60～62-(1);0;1;60～62-(1)
10611;39.0305185741279;139.947558018842;0.75;5.79;28.3;吉出字袋地　58.59ｰ(4);0;0;4
10612;39.030585987357;139.94771857785;0.58;5.63;28.8;吉出字袋地　58.59ｰ(3);0;0;58.59-3
10613;39.0306365472789;139.947868432924;0.63;5.67;30.2;吉出字袋地　58.59ｰ(2);0;0;2
10614;39.0308514269467;139.947921952593;0.83;3.49;27.6;吉出字袋地　58.59ｰ(1);0;0;1
10615;39.030486560103874;139.9481909434635;0.7;2;27;吉出 袋地 57-(5);0;1;5
10616;39.03080326195161;139.94816265454028;0.7;5.5;27;吉出 袋地 57-(4);0;0;4
10617;39.03084076602383;139.9483355312932;0.7;5.5;27;吉出 袋地 57-(3);0;0;57-3
10618;39.03090535632376;139.948489632583;0.7;5.5;27;吉出 袋地 57-(2);0;0;2
10619;39.03101786831814;139.9486035007376;0.7;4.5;27;吉出 袋地 57-(1);0;1;1
10620;39.03065532902834;139.94885147934292;0.7;0.7;27;吉出 袋地 56-(6);0;1;6
10621;39.03103662029978;139.94877759286646;0.7;5.5;27;吉出 袋地 56-(5);0;1;5
10622;39.03111371172762;139.94894510520135;0.7;5.5;27;吉出 袋地 56-(4);2;1;4
10623;39.031165800482604;139.9491072531182;0.7;5.5;27;吉出 袋地 56-(3);2;1;3
10624;39.03124289176954;139.9492398967359;0.7;5.5;27;吉出 袋地 56-(2);2;1;56-2
10625;39.03160126097231;139.94917405688648;0.7;0.6;27;吉出 袋地 56-(1);0;1;1
10626;39.03121788919922;139.9494408109549;0.7;4.7;27;吉出 袋地 55-(2);0;1;2
10627;39.03136165385785;139.94962441654388;1.2;5;27;吉出 袋地 55-(1);0;1;55-1
10628;39.03217170145724;139.9507760141405;0.8;6.2;44;白井新田 東部 296-(4);2;1;4
10629;39.03228837846845;139.95088451787706;0.8;6.2;44;白井新田 東部 296-(3);2;1;3
10630;39.032392554208556;139.95100106824066;0.8;6.2;44;白井新田 東部 296-(2);2;1;2
10631;39.032482145222225;139.9511068897682;0.8;6.2;44;白井新田 東部 296-(1);2;1;296-1
10632;39.03256131858162;139.95124489780392;0.8;6.2;44;白井新田字東部　295-1～4;0;0;4
